Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-zmvq,counterbalance-5cg9,branch-65sy,Manipulation: Randomise questionnaire elements?,Question Key,Response
7,1770920411423,12/02/2026 18:20:11,1770920411068,-5,12/02/2026 13:20:11,249979,6,questionnaire-qemh,,52675096,BLINDED,15132842,,complete,,698e135e35c7190233221494,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1351x641,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-asian-text,
8,1770920411423,12/02/2026 18:20:11,1770920411068,-5,12/02/2026 13:20:11,249979,6,questionnaire-qemh,,52675096,BLINDED,15132842,,complete,,698e135e35c7190233221494,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1351x641,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-black,African or African British
9,1770920411423,12/02/2026 18:20:11,1770920411069,-5,12/02/2026 13:20:11,249979,6,questionnaire-qemh,,52675096,BLINDED,15132842,,complete,,698e135e35c7190233221494,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1351x641,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-black-quantised,1
10,1770920411423,12/02/2026 18:20:11,1770920411069,-5,12/02/2026 13:20:11,249979,6,questionnaire-qemh,,52675096,BLINDED,15132842,,complete,,698e135e35c7190233221494,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1351x641,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-black-text,
11,1770920411423,12/02/2026 18:20:11,1770920411069,-5,12/02/2026 13:20:11,249979,6,questionnaire-qemh,,52675096,BLINDED,15132842,,complete,,698e135e35c7190233221494,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1351x641,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-multiple-text,
12,1770920411423,12/02/2026 18:20:11,1770920411070,-5,12/02/2026 13:20:11,249979,6,questionnaire-qemh,,52675096,BLINDED,15132842,,complete,,698e135e35c7190233221494,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1351x641,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-white-text,
13,1770920411423,12/02/2026 18:20:11,1770920411070,-5,12/02/2026 13:20:11,249979,6,questionnaire-qemh,,52675096,BLINDED,15132842,,complete,,698e135e35c7190233221494,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1351x641,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-another-text,
14,1770920411423,12/02/2026 18:20:11,1770920411071,-5,12/02/2026 13:20:11,249979,6,questionnaire-qemh,,52675096,BLINDED,15132842,,complete,,698e135e35c7190233221494,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1351x641,,,,Generic Demographics,3,J_YES,1,consentProvided,No,END QUESTIONNAIRE,44715
1,1770921131763,12/02/2026 18:32:11,1770921131480,-5,12/02/2026 13:32:11,249979,6,questionnaire-qemh,,52675618,BLINDED,15132944,,complete,,698e155d0153ce2ac10e9c6a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1093x614,,,,Generic Demographics,3,J_YES,1,consentProvided,No,BEGIN QUESTIONNAIRE,
2,1770921165040,12/02/2026 18:32:45,1770921164700,-5,12/02/2026 13:32:44,249979,6,questionnaire-qemh,,52675618,BLINDED,15132944,,complete,,698e155d0153ce2ac10e9c6a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1081x614,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Gender,Woman
3,1770921165183,12/02/2026 18:32:45,1770921164702,-5,12/02/2026 13:32:44,249979,6,questionnaire-qemh,,52675618,BLINDED,15132944,,complete,,698e155d0153ce2ac10e9c6a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1081x614,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Gender-quantised,1
4,1770921165183,12/02/2026 18:32:45,1770921164702,-5,12/02/2026 13:32:44,249979,6,questionnaire-qemh,,52675618,BLINDED,15132944,,complete,,698e155d0153ce2ac10e9c6a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1081x614,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Gender-text,
5,1770921165183,12/02/2026 18:32:45,1770921164702,-5,12/02/2026 13:32:44,249979,6,questionnaire-qemh,,52675618,BLINDED,15132944,,complete,,698e155d0153ce2ac10e9c6a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1081x614,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Age,75
6,1770921165183,12/02/2026 18:32:45,1770921164702,-5,12/02/2026 13:32:44,249979,6,questionnaire-qemh,,52675618,BLINDED,15132944,,complete,,698e155d0153ce2ac10e9c6a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1081x614,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-arab-text,
7,1770921165183,12/02/2026 18:32:45,1770921164702,-5,12/02/2026 13:32:44,249979,6,questionnaire-qemh,,52675618,BLINDED,15132944,,complete,,698e155d0153ce2ac10e9c6a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1081x614,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-asian-text,
8,1770921165183,12/02/2026 18:32:45,1770921164702,-5,12/02/2026 13:32:44,249979,6,questionnaire-qemh,,52675618,BLINDED,15132944,,complete,,698e155d0153ce2ac10e9c6a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1081x614,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-black-text,
9,1770921165183,12/02/2026 18:32:45,1770921164702,-5,12/02/2026 13:32:44,249979,6,questionnaire-qemh,,52675618,BLINDED,15132944,,complete,,698e155d0153ce2ac10e9c6a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1081x614,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-multiple-text,
10,1770921165183,12/02/2026 18:32:45,1770921164703,-5,12/02/2026 13:32:44,249979,6,questionnaire-qemh,,52675618,BLINDED,15132944,,complete,,698e155d0153ce2ac10e9c6a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1081x614,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-white,British or English or Scottish or Welsh or Northern Irish
11,1770921165183,12/02/2026 18:32:45,1770921164703,-5,12/02/2026 13:32:44,249979,6,questionnaire-qemh,,52675618,BLINDED,15132944,,complete,,698e155d0153ce2ac10e9c6a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1081x614,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-white-quantised,1
12,1770921165183,12/02/2026 18:32:45,1770921164703,-5,12/02/2026 13:32:44,249979,6,questionnaire-qemh,,52675618,BLINDED,15132944,,complete,,698e155d0153ce2ac10e9c6a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1081x614,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-white-text,
13,1770921165183,12/02/2026 18:32:45,1770921164703,-5,12/02/2026 13:32:44,249979,6,questionnaire-qemh,,52675618,BLINDED,15132944,,complete,,698e155d0153ce2ac10e9c6a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1081x614,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-another-text,
14,1770921165183,12/02/2026 18:32:45,1770921164703,-5,12/02/2026 13:32:44,249979,6,questionnaire-qemh,,52675618,BLINDED,15132944,,complete,,698e155d0153ce2ac10e9c6a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1081x614,,,,Generic Demographics,3,J_YES,1,consentProvided,No,END QUESTIONNAIRE,33224
1,1770920671592,12/02/2026 18:24:31,1770920670729,-6,12/02/2026 12:24:30,249979,6,questionnaire-qemh,,52675311,BLINDED,15132952,,complete,,698e15651585687f59e6c6fb,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1600x689,,,,Generic Demographics,3,F_YES,2,consentProvided,No,BEGIN QUESTIONNAIRE,
2,1770920746891,12/02/2026 18:25:46,1770920746064,-6,12/02/2026 12:25:46,249979,6,questionnaire-qemh,,52675311,BLINDED,15132952,,complete,,698e15651585687f59e6c6fb,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1581x689,,,,Generic Demographics,3,F_YES,2,consentProvided,No,Gender,Woman
3,1770920747273,12/02/2026 18:25:47,1770920746067,-6,12/02/2026 12:25:46,249979,6,questionnaire-qemh,,52675311,BLINDED,15132952,,complete,,698e15651585687f59e6c6fb,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1581x689,,,,Generic Demographics,3,F_YES,2,consentProvided,No,Gender-quantised,1
4,1770920747273,12/02/2026 18:25:47,1770920746067,-6,12/02/2026 12:25:46,249979,6,questionnaire-qemh,,52675311,BLINDED,15132952,,complete,,698e15651585687f59e6c6fb,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1581x689,,,,Generic Demographics,3,F_YES,2,consentProvided,No,Gender-text,
5,1770920747273,12/02/2026 18:25:47,1770920746067,-6,12/02/2026 12:25:46,249979,6,questionnaire-qemh,,52675311,BLINDED,15132952,,complete,,698e15651585687f59e6c6fb,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1581x689,,,,Generic Demographics,3,F_YES,2,consentProvided,No,Age,42
6,1770920747273,12/02/2026 18:25:47,1770920746068,-6,12/02/2026 12:25:46,249979,6,questionnaire-qemh,,52675311,BLINDED,15132952,,complete,,698e15651585687f59e6c6fb,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1581x689,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-arab-text,
7,1770920747273,12/02/2026 18:25:47,1770920746068,-6,12/02/2026 12:25:46,249979,6,questionnaire-qemh,,52675311,BLINDED,15132952,,complete,,698e15651585687f59e6c6fb,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1581x689,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-asian-text,
8,1770920747273,12/02/2026 18:25:47,1770920746068,-6,12/02/2026 12:25:46,249979,6,questionnaire-qemh,,52675311,BLINDED,15132952,,complete,,698e15651585687f59e6c6fb,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1581x689,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-black-text,
9,1770920747273,12/02/2026 18:25:47,1770920746068,-6,12/02/2026 12:25:46,249979,6,questionnaire-qemh,,52675311,BLINDED,15132952,,complete,,698e15651585687f59e6c6fb,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1581x689,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-multiple-text,
10,1770920747273,12/02/2026 18:25:47,1770920746068,-6,12/02/2026 12:25:46,249979,6,questionnaire-qemh,,52675311,BLINDED,15132952,,complete,,698e15651585687f59e6c6fb,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1581x689,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-white,"In another way (specify, if you wish)."
11,1770920747273,12/02/2026 18:25:47,1770920746069,-6,12/02/2026 12:25:46,249979,6,questionnaire-qemh,,52675311,BLINDED,15132952,,complete,,698e15651585687f59e6c6fb,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1581x689,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-white-text,White as in American
12,1770920747273,12/02/2026 18:25:47,1770920746069,-6,12/02/2026 12:25:46,249979,6,questionnaire-qemh,,52675311,BLINDED,15132952,,complete,,698e15651585687f59e6c6fb,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1581x689,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-another-text,
13,1770920747273,12/02/2026 18:25:47,1770920746070,-6,12/02/2026 12:25:46,249979,6,questionnaire-qemh,,52675311,BLINDED,15132952,,complete,,698e15651585687f59e6c6fb,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1581x689,,,,Generic Demographics,3,F_YES,2,consentProvided,No,END QUESTIONNAIRE,75341
1,1770922003378,12/02/2026 18:46:43,1770922001864,-8,12/02/2026 10:46:41,249979,6,questionnaire-qemh,,52676182,BLINDED,15132986,,complete,,698e158568c8f1a1d0ac7db5,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2560x1440,768x1245,,,,Generic Demographics,3,J_YES,1,consentProvided,No,BEGIN QUESTIONNAIRE,
2,1770922029921,12/02/2026 18:47:09,1770922028436,-8,12/02/2026 10:47:08,249979,6,questionnaire-qemh,,52676182,BLINDED,15132986,,complete,,698e158568c8f1a1d0ac7db5,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2560x1440,753x1245,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Gender,Man
3,1770922030129,12/02/2026 18:47:10,1770922028439,-8,12/02/2026 10:47:08,249979,6,questionnaire-qemh,,52676182,BLINDED,15132986,,complete,,698e158568c8f1a1d0ac7db5,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2560x1440,753x1245,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Gender-quantised,2
4,1770922030129,12/02/2026 18:47:10,1770922028439,-8,12/02/2026 10:47:08,249979,6,questionnaire-qemh,,52676182,BLINDED,15132986,,complete,,698e158568c8f1a1d0ac7db5,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2560x1440,753x1245,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Gender-text,
5,1770922030129,12/02/2026 18:47:10,1770922028440,-8,12/02/2026 10:47:08,249979,6,questionnaire-qemh,,52676182,BLINDED,15132986,,complete,,698e158568c8f1a1d0ac7db5,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2560x1440,753x1245,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Age,35
6,1770922030129,12/02/2026 18:47:10,1770922028440,-8,12/02/2026 10:47:08,249979,6,questionnaire-qemh,,52676182,BLINDED,15132986,,complete,,698e158568c8f1a1d0ac7db5,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2560x1440,753x1245,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-arab-text,
7,1770922030129,12/02/2026 18:47:10,1770922028440,-8,12/02/2026 10:47:08,249979,6,questionnaire-qemh,,52676182,BLINDED,15132986,,complete,,698e158568c8f1a1d0ac7db5,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2560x1440,753x1245,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-asian-text,
8,1770922030129,12/02/2026 18:47:10,1770922028441,-8,12/02/2026 10:47:08,249979,6,questionnaire-qemh,,52676182,BLINDED,15132986,,complete,,698e158568c8f1a1d0ac7db5,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2560x1440,753x1245,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-black,African or African British
9,1770922030129,12/02/2026 18:47:10,1770922028441,-8,12/02/2026 10:47:08,249979,6,questionnaire-qemh,,52676182,BLINDED,15132986,,complete,,698e158568c8f1a1d0ac7db5,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2560x1440,753x1245,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-black-quantised,1
10,1770922030129,12/02/2026 18:47:10,1770922028441,-8,12/02/2026 10:47:08,249979,6,questionnaire-qemh,,52676182,BLINDED,15132986,,complete,,698e158568c8f1a1d0ac7db5,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2560x1440,753x1245,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-black-text,
11,1770922030129,12/02/2026 18:47:10,1770922028442,-8,12/02/2026 10:47:08,249979,6,questionnaire-qemh,,52676182,BLINDED,15132986,,complete,,698e158568c8f1a1d0ac7db5,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2560x1440,753x1245,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-multiple-text,
12,1770922030129,12/02/2026 18:47:10,1770922028443,-8,12/02/2026 10:47:08,249979,6,questionnaire-qemh,,52676182,BLINDED,15132986,,complete,,698e158568c8f1a1d0ac7db5,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2560x1440,753x1245,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-white-text,
13,1770922030129,12/02/2026 18:47:10,1770922028443,-8,12/02/2026 10:47:08,249979,6,questionnaire-qemh,,52676182,BLINDED,15132986,,complete,,698e158568c8f1a1d0ac7db5,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2560x1440,753x1245,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-another-text,
14,1770922030129,12/02/2026 18:47:10,1770922028444,-8,12/02/2026 10:47:08,249979,6,questionnaire-qemh,,52676182,BLINDED,15132986,,complete,,698e158568c8f1a1d0ac7db5,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2560x1440,753x1245,,,,Generic Demographics,3,J_YES,1,consentProvided,No,END QUESTIONNAIRE,26581
1,1770920640033,12/02/2026 18:24:00,1770920639238,-5,12/02/2026 13:23:59,249979,6,questionnaire-qemh,,52675286,BLINDED,15133028,,complete,,698e169d5d7161286f570011,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1280x720,1280x585,,,,Generic Demographics,3,J_YES,1,consentProvided,No,BEGIN QUESTIONNAIRE,
2,1770920650249,12/02/2026 18:24:10,1770920649494,-5,12/02/2026 13:24:09,249979,6,questionnaire-qemh,,52675286,BLINDED,15133028,,complete,,698e169d5d7161286f570011,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1280x720,1265x585,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Gender,Woman
3,1770920650372,12/02/2026 18:24:10,1770920649495,-5,12/02/2026 13:24:09,249979,6,questionnaire-qemh,,52675286,BLINDED,15133028,,complete,,698e169d5d7161286f570011,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1280x720,1265x585,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Gender-quantised,1
4,1770920650372,12/02/2026 18:24:10,1770920649495,-5,12/02/2026 13:24:09,249979,6,questionnaire-qemh,,52675286,BLINDED,15133028,,complete,,698e169d5d7161286f570011,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1280x720,1265x585,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Gender-text,
5,1770920650372,12/02/2026 18:24:10,1770920649496,-5,12/02/2026 13:24:09,249979,6,questionnaire-qemh,,52675286,BLINDED,15133028,,complete,,698e169d5d7161286f570011,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1280x720,1265x585,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Age,61
6,1770920650372,12/02/2026 18:24:10,1770920649496,-5,12/02/2026 13:24:09,249979,6,questionnaire-qemh,,52675286,BLINDED,15133028,,complete,,698e169d5d7161286f570011,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1280x720,1265x585,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-arab-text,
7,1770920650372,12/02/2026 18:24:10,1770920649496,-5,12/02/2026 13:24:09,249979,6,questionnaire-qemh,,52675286,BLINDED,15133028,,complete,,698e169d5d7161286f570011,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1280x720,1265x585,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-asian,Indian or Indian British
8,1770920650372,12/02/2026 18:24:10,1770920649496,-5,12/02/2026 13:24:09,249979,6,questionnaire-qemh,,52675286,BLINDED,15133028,,complete,,698e169d5d7161286f570011,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1280x720,1265x585,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-asian-quantised,3
9,1770920650372,12/02/2026 18:24:10,1770920649496,-5,12/02/2026 13:24:09,249979,6,questionnaire-qemh,,52675286,BLINDED,15133028,,complete,,698e169d5d7161286f570011,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1280x720,1265x585,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-asian-text,
10,1770920650372,12/02/2026 18:24:10,1770920649496,-5,12/02/2026 13:24:09,249979,6,questionnaire-qemh,,52675286,BLINDED,15133028,,complete,,698e169d5d7161286f570011,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1280x720,1265x585,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-black-text,
11,1770920650372,12/02/2026 18:24:10,1770920649496,-5,12/02/2026 13:24:09,249979,6,questionnaire-qemh,,52675286,BLINDED,15133028,,complete,,698e169d5d7161286f570011,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1280x720,1265x585,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-multiple-text,
12,1770920650372,12/02/2026 18:24:10,1770920649496,-5,12/02/2026 13:24:09,249979,6,questionnaire-qemh,,52675286,BLINDED,15133028,,complete,,698e169d5d7161286f570011,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1280x720,1265x585,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-white-text,
13,1770920650372,12/02/2026 18:24:10,1770920649496,-5,12/02/2026 13:24:09,249979,6,questionnaire-qemh,,52675286,BLINDED,15133028,,complete,,698e169d5d7161286f570011,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1280x720,1265x585,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-another-text,
14,1770920650372,12/02/2026 18:24:10,1770920649496,-5,12/02/2026 13:24:09,249979,6,questionnaire-qemh,,52675286,BLINDED,15133028,,complete,,698e169d5d7161286f570011,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1280x720,1265x585,,,,Generic Demographics,3,J_YES,1,consentProvided,No,END QUESTIONNAIRE,10258
1,1770922312893,12/02/2026 18:51:52,1770922313432,-5,12/02/2026 13:51:53,249979,6,questionnaire-qemh,,52676373,BLINDED,15133047,,complete,,698e16ce1e6cadcfea3ad29f,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1366x633,,,,Generic Demographics,3,F_YES,2,consentProvided,No,BEGIN QUESTIONNAIRE,
2,1770922349971,12/02/2026 18:52:29,1770922350570,-5,12/02/2026 13:52:30,249979,6,questionnaire-qemh,,52676373,BLINDED,15133047,,complete,,698e16ce1e6cadcfea3ad29f,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1351x633,,,,Generic Demographics,3,F_YES,2,consentProvided,No,Gender,Man
3,1770922350705,12/02/2026 18:52:30,1770922350571,-5,12/02/2026 13:52:30,249979,6,questionnaire-qemh,,52676373,BLINDED,15133047,,complete,,698e16ce1e6cadcfea3ad29f,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1351x633,,,,Generic Demographics,3,F_YES,2,consentProvided,No,Gender-quantised,2
4,1770922350705,12/02/2026 18:52:30,1770922350571,-5,12/02/2026 13:52:30,249979,6,questionnaire-qemh,,52676373,BLINDED,15133047,,complete,,698e16ce1e6cadcfea3ad29f,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1366x768,1351x633,,,,Generic Demographics,3,F_YES,2,consentProvided,No,Gender-text,
